"person","place","date","dbin","dbout"
"http://dbpedia.org/resource/Les_Wilson_(baseball)","http://dbpedia.org/resource/Edmonds","_Washington","1969-04-04","9","64"
"http://dbpedia.org/resource/Malcolm_Lafargue","http://dbpedia.org/resource/Shreveport","_Louisiana","1963-03-28","-1","-1"
"http://dbpedia.org/resource/Franz_Halberg","http://dbpedia.org/resource/Minneapolis","2013-06-09","7","33"
"http://dbpedia.org/resource/Jimmy_Harris_(defensive_back)","http://dbpedia.org/resource/Shreveport","_Louisiana","2011-08-09","14","48"
"http://dbpedia.org/resource/John_Hambrick","http://dbpedia.org/resource/Round_Rock","_Texas","2013-09-10","18","95"
"http://dbpedia.org/resource/Lord_Byron_(umpire)","http://dbpedia.org/resource/Ypsilanti","_Michigan","1955-12-27","10","37"
"http://dbpedia.org/resource/Maqsud_Shah","http://dbpedia.org/resource/Hami_City","1930","18","38"
"http://dbpedia.org/resource/Tamala_Krishna_Goswami","http://dbpedia.org/resource/Mayapur","2002-03-15","24","93"
"http://dbpedia.org/resource/Bill_Yohe","http://dbpedia.org/resource/Bremerton","_Washington","1938-12-24","6","67"
"http://dbpedia.org/resource/Buddy_Jones_(Western_swing_musician)","http://dbpedia.org/resource/Shreveport","_Louisiana","1956-10-20","-1","-1"
"http://dbpedia.org/resource/Edward_Everett_Smith","http://dbpedia.org/resource/Minneapolis","1931-07-29","13","35"
"http://dbpedia.org/resource/Eric_Stokes_(composer)","http://dbpedia.org/resource/Minneapolis","1999-03-16","-1","-1"
"http://dbpedia.org/resource/Ernie_Maun","http://dbpedia.org/resource/Corpus_Christi","_Texas","1901-02-03","4","39"
"http://dbpedia.org/resource/Ernie_Maun","http://dbpedia.org/resource/Corpus_Christi","_Texas","1987-01-01","4","39"
"http://dbpedia.org/resource/Gladys_Taylor_(publisher)","http://dbpedia.org/resource/Airdrie","_Alberta","2015-05-31","-1","-1"
"http://dbpedia.org/resource/James_P._Hagerstrom","http://dbpedia.org/resource/Shreveport","_Louisiana","1994-06-25","-1","-1"
"http://dbpedia.org/resource/Marjorie_Husted","http://dbpedia.org/resource/Minneapolis","1986-12-23","6","27"
"http://dbpedia.org/resource/N._D._Cocea","http://dbpedia.org/resource/Sighișoara","1949-02-01","72","576"
"http://dbpedia.org/resource/Orie_Kerlin","http://dbpedia.org/resource/Corpus_Christi","_Texas","1974-10-29","5","72"
"http://dbpedia.org/resource/Sydney_Anderson","http://dbpedia.org/resource/Minneapolis","1948-10-08","33","78"
"http://dbpedia.org/resource/Terry_Slater_(ice_hockey)","http://dbpedia.org/resource/Syracuse","_New_York","1991-12-05","10","46"
"http://dbpedia.org/resource/Terry_Slater_(ice_hockey)","http://dbpedia.org/resource/Syracuse","_New_York","1991-12-06","10","46"
"http://dbpedia.org/resource/Washington_Saldías_Fuentealba","http://dbpedia.org/resource/Ñuñoa","1989-10-31","-1","-1"
"http://dbpedia.org/resource/Jim_Brown_(catcher)","http://dbpedia.org/resource/San_Marcos","_Texas","1943-01-21","2","37"
"http://dbpedia.org/resource/Mauro_Caruana","http://dbpedia.org/resource/Mdina","1943-12-17","-1","-1"
"http://dbpedia.org/resource/Ronnie_Lee_Gardner","http://dbpedia.org/resource/Draper","_Utah","2010-06-18","19","175"
"http://dbpedia.org/resource/George_E._Outland","http://dbpedia.org/resource/Anacortes","_Washington","1981-03-02","25","62"
"http://dbpedia.org/resource/Lonnie_O._Aulds","http://dbpedia.org/resource/Shreveport","_Louisiana","1984-03-22","-1","-1"
"http://dbpedia.org/resource/Ray_Katt","http://dbpedia.org/resource/New_Braunfels","_Texas","1999-10-19","26","84"
"http://dbpedia.org/resource/James_M._Jackson","http://dbpedia.org/resource/Parkersburg","_West_Virginia","1901-02-14","21","56"
"http://dbpedia.org/resource/Cor_Bakker_(cyclist)","http://dbpedia.org/resource/Zaandam","2011-12-18","-1","-1"
"http://dbpedia.org/resource/Howie_Reed","http://dbpedia.org/resource/Corpus_Christi","_Texas","1984-12-07","23","68"
"http://dbpedia.org/resource/Jake_Thielman","http://dbpedia.org/resource/Minneapolis","1928-01-28","12","84"
"http://dbpedia.org/resource/Al_Mays","http://dbpedia.org/resource/Parkersburg","_West_Virginia","1905-05-07","21","76"
"http://dbpedia.org/resource/William_Henry_Kimball","http://dbpedia.org/resource/Coalville","_Utah","1907-12-30","3","30"
"http://dbpedia.org/resource/Adelaide_Hawley_Cumming","http://dbpedia.org/resource/Bremerton","_Washington","1998-12-21","9","41"
"http://dbpedia.org/resource/Douglas_M._Head","http://dbpedia.org/resource/Minneapolis","2011-02-02","20","48"
"http://dbpedia.org/resource/J._W._Robinson","http://dbpedia.org/resource/Coalville","_Utah","1964-12-02","33","50"
"http://dbpedia.org/resource/Herbert_Krause","http://dbpedia.org/resource/Sioux_Falls","_South_Dakota","1976-09-22","6","69"
"http://dbpedia.org/resource/Mikhail_An","http://dbpedia.org/resource/Dniprodzerzhynsk","1979-08-11","7","45"
"http://dbpedia.org/resource/Stephan_Schulzer_von_Müggenburg","http://dbpedia.org/resource/Vinkovci","1892-02-05","15","57"
"http://dbpedia.org/resource/Dayton_Waller","http://dbpedia.org/resource/Shreveport","_Louisiana","2015-05-26","-1","-1"
"http://dbpedia.org/resource/Dewey_Lyle","http://dbpedia.org/resource/Paso_Robles","_California","1980-11-27","8","56"
"http://dbpedia.org/resource/Earl_R._Larson","http://dbpedia.org/resource/Minneapolis","2001-10-31","12","42"
"http://dbpedia.org/resource/James_E._Bolin","http://dbpedia.org/resource/Shreveport","_Louisiana","2002-03-25","21","138"
"http://dbpedia.org/resource/Lynn_Steen","http://dbpedia.org/resource/Minneapolis","2015-06-21","22","38"
"http://dbpedia.org/resource/Jean_Despujols","http://dbpedia.org/resource/Shreveport","_Louisiana","1965","4","23"
"http://dbpedia.org/resource/Ron_Jourdan","http://dbpedia.org/resource/Baldwyn","_Mississippi","2014-01-01","3","43"
"http://dbpedia.org/resource/Al_Tate","http://dbpedia.org/resource/Bountiful","_Utah","1993-05-08","4","38"
"http://dbpedia.org/resource/C._J._Bolin","http://dbpedia.org/resource/Shreveport","_Louisiana","2007-07-02","12","69"
"http://dbpedia.org/resource/Jan_Tauc","http://dbpedia.org/resource/Washougal","_Washington","2010-12-28","3","61"
"http://dbpedia.org/resource/Robert_Sandager","http://dbpedia.org/resource/Minneapolis","2010-03-25","-1","-1"
"http://dbpedia.org/resource/Arnold_Marshall_Rose","http://dbpedia.org/resource/Minneapolis","1968-01-02","-1","-1"
"http://dbpedia.org/resource/Dutch_Dotterer","http://dbpedia.org/resource/Syracuse","_New_York","1999-10-09","10","66"
"http://dbpedia.org/resource/Ed_Klewicki","http://dbpedia.org/resource/East_Lansing","_Michigan","1997-07-20","4","65"
"http://dbpedia.org/resource/Igor_Vasilyevich_Ivanov","http://dbpedia.org/resource/St._George","_Utah","2005-11-17","22","110"
"http://dbpedia.org/resource/Nils_Frykman","http://dbpedia.org/resource/Minneapolis","1911","1","39"
"http://dbpedia.org/resource/Nils_Frykman","http://dbpedia.org/resource/Minneapolis","1911-03-30","1","39"
"http://dbpedia.org/resource/Robert_M._Wolfe","http://dbpedia.org/resource/Syracuse","_New_York","1940","15","41"
"http://dbpedia.org/resource/Thevarparampil_Kunjachan","http://dbpedia.org/resource/Ramapuram","_Kottayam","1973-10-16","4","49"
"http://dbpedia.org/resource/Edward_C._Stearns","http://dbpedia.org/resource/Syracuse","_New_York","1929-04-21","21","60"
"http://dbpedia.org/resource/Helen_Harrison-Bristol","http://dbpedia.org/resource/Blaine","_Washington","1995-04-27","6","38"
"http://dbpedia.org/resource/Bob_Yates","http://dbpedia.org/resource/Spring_Branch","_Comal_County","_Texas","2013-04-16","-1","-1"
"http://dbpedia.org/resource/Jack_Fifield","http://dbpedia.org/resource/Syracuse","_New_York","1939-11-27","7","58"
"http://dbpedia.org/resource/Whitfield_Jack","http://dbpedia.org/resource/Shreveport","_Louisiana","1989-04-23","-1","-1"
"http://dbpedia.org/resource/Calvin_L._Rampton","http://dbpedia.org/resource/Holladay","_Utah","2007-09-16","46","67"
"http://dbpedia.org/resource/Freddy_Fender","http://dbpedia.org/resource/Corpus_Christi","_Texas","2006-10-15","288","211"
"http://dbpedia.org/resource/John_Mercer_(baseball)","http://dbpedia.org/resource/Shreveport","_Louisiana","1982-12-22","6","28"
"http://dbpedia.org/resource/Joseph_Bannister","http://dbpedia.org/resource/Port_Royal","1867","-1","-1"
"http://dbpedia.org/resource/Buddy_Knox","http://dbpedia.org/resource/Bremerton","_Washington","1999-02-14","69","103"
"http://dbpedia.org/resource/Charles_Pell","http://dbpedia.org/resource/Sedro-Woolley","_Washington","1936-01-26","17","29"
"http://dbpedia.org/resource/Frank_McManus_(baseball)","http://dbpedia.org/resource/Syracuse","_New_York","1923-09-01","13","95"
"http://dbpedia.org/resource/Ian_Barbour","http://dbpedia.org/resource/Minneapolis","2013-12-24","39","65"
"http://dbpedia.org/resource/Leonid_Hurwicz","http://dbpedia.org/resource/Minneapolis","2008-06-24","70","225"
"http://dbpedia.org/resource/Leslie_Feinberg","http://dbpedia.org/resource/Syracuse","_New_York","2014-11-15","36","66"
"http://dbpedia.org/resource/Marcus_Bakker","http://dbpedia.org/resource/Zaandam","2009-12-24","21","72"
"http://dbpedia.org/resource/William_Carey_(missionary)","http://dbpedia.org/resource/Serampore","1834-06-09","129","162"
"http://dbpedia.org/resource/Hussein_Samatar","http://dbpedia.org/resource/Minneapolis","2013-08-25","-1","-1"
"http://dbpedia.org/resource/Ken_Clark_(running_back)","http://dbpedia.org/resource/Minneapolis","2013-02-16","11","36"
"http://dbpedia.org/resource/Michael_Jandreau","http://dbpedia.org/resource/Sioux_Falls","_South_Dakota","2015-03-03","9","12"
"http://dbpedia.org/resource/Stephen_E._Chandler","http://dbpedia.org/resource/Minneapolis","1919-02-01","-1","-1"
"http://dbpedia.org/resource/Jimmy_Walsh_(outfielder)","http://dbpedia.org/resource/Syracuse","_New_York","1962-07-03","20","91"
"http://dbpedia.org/resource/Abraham_Marchant","http://dbpedia.org/resource/Kamas","_Utah","1881-10-06","3","47"
"http://dbpedia.org/resource/Helen_Westcott","http://dbpedia.org/resource/Edmonds","_Washington","1998-03-17","35","40"
"http://dbpedia.org/resource/Kosta_Abrašević","http://dbpedia.org/resource/Šabac","1898-01-20","6","31"
"http://dbpedia.org/resource/Aneesur_Rahman","http://dbpedia.org/resource/Minneapolis","1987-06-06","23","41"
"http://dbpedia.org/resource/Duncan_Spears_Casper","http://dbpedia.org/resource/Holladay","_Utah","1898-05-20","1","36"
"http://dbpedia.org/resource/James_Abdnor","http://dbpedia.org/resource/Sioux_Falls","_South_Dakota","2012-05-16","83","108"
"http://dbpedia.org/resource/Claude_King","http://dbpedia.org/resource/Shreveport","_Louisiana","2013-03-07","60","122"
"http://dbpedia.org/resource/Daniel_Biasone","http://dbpedia.org/resource/Syracuse","_New_York","1992-05-25","19","31"
"http://dbpedia.org/resource/Bill_Stellbauer","http://dbpedia.org/resource/New_Braunfels","_Texas","1974-02-16","6","58"
"http://dbpedia.org/resource/Comfort_Tyler","http://dbpedia.org/resource/Syracuse","_New_York","1827-08-05","12","107"
"http://dbpedia.org/resource/Douglas_F._Attaway","http://dbpedia.org/resource/Shreveport","_Louisiana","1994-02-21","13","97"
"http://dbpedia.org/resource/Lloyd_E._Lenard","http://dbpedia.org/resource/Shreveport","_Louisiana","2008-06-11","17","176"
"http://dbpedia.org/resource/Bill_Fincher_(baseball)","http://dbpedia.org/resource/Shreveport","_Louisiana","1946-05-07","3","56"
"http://dbpedia.org/resource/Charlie_Hastings","http://dbpedia.org/resource/Parkersburg","_West_Virginia","1934-08-03","9","58"
"http://dbpedia.org/resource/Edwin_F._Beckenbach","http://dbpedia.org/resource/Syracuse","_New_York","1982-09-05","10","41"
"http://dbpedia.org/resource/Edward_Firth","http://dbpedia.org/resource/Syracuse","_New_York","1949-01-08","1","35"
"http://dbpedia.org/resource/John_Martinis","http://dbpedia.org/resource/Anacortes","_Washington","2013-01-29","-1","-1"
"http://dbpedia.org/resource/William_Binga","http://dbpedia.org/resource/Minneapolis","1950-10-14","18","60"
"http://dbpedia.org/resource/Charles_M._Loring","http://dbpedia.org/resource/Minneapolis","1922-03-18","14","125"
"http://dbpedia.org/resource/Spike_Shannon","http://dbpedia.org/resource/Minneapolis","1940-05-16","13","81"
"http://dbpedia.org/resource/D._L._Dykes","_Jr.","http://dbpedia.org/resource/Shreveport","_Louisiana","1997-02-21","28","111"
"http://dbpedia.org/resource/Frank_Armitage","http://dbpedia.org/resource/Paso_Robles","_California","2016-01-04","-1","-1"
"http://dbpedia.org/resource/Horace_Archambeault","http://dbpedia.org/resource/Trois-Pistoles","_Quebec","1918-08-25","10","51"
"http://dbpedia.org/resource/Hugo_Goetz","http://dbpedia.org/resource/Foley","_Alabama","1972-04-04","6","30"
"http://dbpedia.org/resource/Mumtaz_Shikoh","http://dbpedia.org/resource/Sirhind-Fategarh","1647-12-06","6","10"
"http://dbpedia.org/resource/Thomas-Philippe_Pelletier","http://dbpedia.org/resource/Trois-Pistoles","_Quebec","1913-04-28","7","30"
"http://dbpedia.org/resource/Reinhold_Wulle","http://dbpedia.org/resource/Gronau","_North_Rhine-Westphalia","1950-07-16","9","99"
"http://dbpedia.org/resource/Karl-Heinz_Schnibbe","http://dbpedia.org/resource/Holladay","_Utah","2010-05-09","14","52"
"http://dbpedia.org/resource/Frank_Corridon","http://dbpedia.org/resource/Syracuse","_New_York","1941-02-21","20","74"
"http://dbpedia.org/resource/Gour_Govinda_Swami","http://dbpedia.org/resource/Mayapur","1996-02-09","48","66"
"http://dbpedia.org/resource/Charles_Augustus_Hilton","http://dbpedia.org/resource/Minneapolis","1912-10-24","1","50"
"http://dbpedia.org/resource/Fred_W._Hammond","http://dbpedia.org/resource/Syracuse","_New_York","1942-01-07","-1","-1"
"http://dbpedia.org/resource/John_Vann_(baseball)","http://dbpedia.org/resource/Shreveport","_Louisiana","1958-06-10","4","58"
"http://dbpedia.org/resource/Ken_Lehman","http://dbpedia.org/resource/Sedro-Woolley","_Washington","2010-12-04","16","75"
"http://dbpedia.org/resource/Pug_Lund","http://dbpedia.org/resource/Minneapolis","1994-05-26","17","29"
"http://dbpedia.org/resource/Reggie_Grabowski","http://dbpedia.org/resource/Syracuse","_New_York","1955-04-02","4","27"
"http://dbpedia.org/resource/Sylvanus_T._Rugg","http://dbpedia.org/resource/Minneapolis","1881-05-04","8","41"
"http://dbpedia.org/resource/Eli_B._Ames","http://dbpedia.org/resource/Minneapolis","1897-02-12","-1","-1"
"http://dbpedia.org/resource/Henry_Anthony_Politz","http://dbpedia.org/resource/Shreveport","_Louisiana","2002-05-25","13","25"
"http://dbpedia.org/resource/Hugh_G._Harrison","http://dbpedia.org/resource/Minneapolis","1891-08-12","-1","-1"
"http://dbpedia.org/resource/William_Dougherty","http://dbpedia.org/resource/Sioux_Falls","_South_Dakota","2010-07-03","18","65"
"http://dbpedia.org/resource/Erhard_Neumann","http://dbpedia.org/resource/Draper","_Utah","2002-01-28","-1","-1"
"http://dbpedia.org/resource/Larry_Haws","http://dbpedia.org/resource/St._Cloud","_Minnesota","2012-03-27","7","75"
"http://dbpedia.org/resource/Juan_José_Morosoli","http://dbpedia.org/resource/Minas","_Uruguay","1959-12-29","-1","-1"
"http://dbpedia.org/resource/John_Wallace_Jones","http://dbpedia.org/resource/Shreveport","_Louisiana","1895-09-06","2","32"
"http://dbpedia.org/resource/Paul_Dickson_(American_football)","http://dbpedia.org/resource/Minneapolis","2011-06-07","15","66"
"http://dbpedia.org/resource/Ensign_Cottrell","http://dbpedia.org/resource/Syracuse","_New_York","1947-02-27","11","62"
"http://dbpedia.org/resource/Hust_Stockton","http://dbpedia.org/resource/Bremerton","_Washington","1967-04-27","7","63"
"http://dbpedia.org/resource/Teddy_Temish","http://dbpedia.org/resource/Syracuse","_New_York","1995-04-07","3","45"
"http://dbpedia.org/resource/Bernard_Kirk","http://dbpedia.org/resource/Ypsilanti","_Michigan","1922-12-23","15","55"
"http://dbpedia.org/resource/Henry_Gunderson","http://dbpedia.org/resource/Portage","_Wisconsin","1940-10-07","14","46"
"http://dbpedia.org/resource/John_Berryman","http://dbpedia.org/resource/Minneapolis","1972-01-07","183","172"
"http://dbpedia.org/resource/Bill_Heusner","http://dbpedia.org/resource/East_Lansing","_Michigan","2002-08-09","9","39"
"http://dbpedia.org/resource/Erwin_Marquit","http://dbpedia.org/resource/Minneapolis","2015","7","46"
"http://dbpedia.org/resource/Erwin_Marquit","http://dbpedia.org/resource/Minneapolis","2015-02-19","7","46"
"http://dbpedia.org/resource/Jean_Piccard","http://dbpedia.org/resource/Minneapolis","1963-01-28","32","94"
"http://dbpedia.org/resource/Derek_Boogaard","http://dbpedia.org/resource/Minneapolis","2011-05-13","52","221"
"http://dbpedia.org/resource/Frank_Hiscock","http://dbpedia.org/resource/Syracuse","_New_York","1914-06-18","40","74"
"http://dbpedia.org/resource/Robert_J._Gamble","http://dbpedia.org/resource/Sioux_Falls","_South_Dakota","1924-09-22","51","86"
"http://dbpedia.org/resource/Randle_T._Moore","http://dbpedia.org/resource/Shreveport","_Louisiana","1957-09-18","8","90"
"http://dbpedia.org/resource/Frank_Sutton","http://dbpedia.org/resource/Shreveport","_Louisiana","1974-06-28","51","94"
"http://dbpedia.org/resource/Nils_Boe","http://dbpedia.org/resource/Sioux_Falls","_South_Dakota","1992-07-30","27","104"
"http://dbpedia.org/resource/Elizabeth_Close","http://dbpedia.org/resource/Minneapolis","2011-11-29","4","23"
"http://dbpedia.org/resource/Roger_L._Dell","http://dbpedia.org/resource/Minneapolis","1966-03-08","2","28"
"http://dbpedia.org/resource/Gene_Fullmer","http://dbpedia.org/resource/West_Jordan","_Utah","2015-04-27","45","122"
"http://dbpedia.org/resource/Lazy_Bill_Lucas","http://dbpedia.org/resource/Minneapolis","1982-12-11","5","60"
"http://dbpedia.org/resource/Marvin_Rainwater","http://dbpedia.org/resource/Minneapolis","2013-09-17","32","118"
"http://dbpedia.org/resource/Caesar_Antoine","http://dbpedia.org/resource/Shreveport","_Louisiana","1921","18","120"
"http://dbpedia.org/resource/Charles_A._Gilman","http://dbpedia.org/resource/St._Cloud","_Minnesota","1927-06-07","32","65"
